OrderID,Data,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD201006,10/6/2025,C27435,Tablet,5,$420.98,860 Main St,Cash,Delivered,TRK91458233,7,WINTER15,Facebook,"$2,104.90"
ORD201007,10/7/2025,C46651,Monitor,2,$73.26,839 Main St,Cash,Pending,TRK60444502,4,FREESHIP,Facebook,$146.52
ORD201008,10/8/2025,C62557,Monitor,3,$410.88,257 Main St,Cash,Delivered,TRK12742366,8,FREESHIP,Instagram,"$1,232.64"
ORD201009,10/9/2025,C54494,Tablet,2,$176.46,696 Main St,Credit Card,Delivered,TRK95958645,2,SAVE10,Email,$352.92
ORD201010,10/10/2025,C33729,Monitor,3,$659.57,533 Main St,Credit Card,Cancelled,TRK35649833,6,,Email,"$1,978.71"
ORD201011,10/11/2025,C47823,Phone,2,$478.36,654 Main St,Online,Shipped,TRK22271097,3,,Google,$956.72
ORD201012,10/12/2025,C84570,Printer,4,$30.05,301 Main St,Online,Returned,TRK12551882,6,FREESHIP,Facebook,$120.20
ORD201013,10/13/2025,C91123,Laptop,4,$300.56,842 Main St,Cash,Cancelled,TRK49568409,9,FREESHIP,Facebook,"$1,202.24"
ORD201014,10/14/2025,C92548,Tablet,5,$226.45,160 Main St,Debit Card,Returned,TRK21682892,6,SAVE10,Email,"$1,132.25"
ORD201015,10/15/2025,C97454,Printer,2,$349.40,892 Main St,Online,Shipped,TRK73249329,2,WINTER15,Instagram,$698.80
ORD201016,10/16/2025,C20257,Tablet,5,$268.78,669 Main St,Debit Card,Delivered,TRK62135578,7,FREESHIP,Email,"$1,343.90"
ORD201017,10/17/2025,C51694,Chair,2,$680.85,953 Main St,Gift Card,Delivered,TRK83122112,6,,Referral,"$1,361.70"
ORD201018,10/18/2025,C77499,Laptop,3,$182.48,209 Main St,Cash,Delivered,TRK20703086,3,SAVE10,Instagram,$547.44
ORD201019,10/19/2025,C28386,Desk,1,$277.09,293 Main St,Cash,Returned,TRK32954229,2,SAVE10,Referral,$277.09
ORD201020,10/20/2025,C50211,Tablet,2,$26.50,312 Main St,Online,Delivered,TRK47787981,3,SAVE10,Instagram,$53.00
ORD201021,10/21/2025,C74519,Phone,3,$315.27,309 Main St,Credit Card,Cancelled,TRK97351945,4,SAVE10,Email,$945.81
ORD201022,10/22/2025,C19071,Tablet,3,$450.98,396 Main St,Credit Card,Shipped,TRK66537096,8,,Referral,"$1,352.94"
ORD201023,10/23/2025,C65251,Laptop,5,$233.67,291 Main St,Cash,Shipped,TRK32059025,10,FREESHIP,Referral,"$1,168.35"
ORD201024,10/24/2025,C90612,Chair,3,$367.75,731 Main St,Cash,Pending,TRK93022878,7,FREESHIP,Facebook,"$1,103.25"
ORD201025,10/25/2025,C28406,Chair,1,$23.53,174 Main St,Gift Card,Delivered,TRK98841457,2,WINTER15,Instagram,$23.53
ORD201026,10/26/2025,C55454,Monitor,1,$677.48,807 Main St,Online,Delivered,TRK13281370,1,,Facebook,$677.48
ORD201027,10/27/2025,C93467,Laptop,4,$554.83,983 Main St,Cash,Returned,TRK77377373,6,,Google,"$2,219.32"
ORD201028,10/28/2025,C60042,Desk,4,$440.31,610 Main St,Cash,Cancelled,TRK84651559,6,FREESHIP,Instagram,"$1,761.24"
ORD201029,10/29/2025,C44733,Desk,1,$87.06,851 Main St,Credit Card,Shipped,TRK41500198,4,WINTER15,Email,$87.06
ORD201030,10/30/2025,C61773,Phone,4,$245.28,176 Main St,Credit Card,Delivered,TRK12936357,6,SAVE10,Email,$981.12
ORD201031,10/31/2025,C59183,Phone,5,$664.51,136 Main St,Debit Card,Pending,TRK18129706,8,WINTER15,Email,"$3,322.55"
ORD201032,11/1/2025,C26188,Chair,1,$618.68,990 Main St,Online,Delivered,TRK61634201,6,FREESHIP,Referral,$618.68
ORD201033,11/2/2025,C20338,Monitor,1,$370.85,331 Main St,Gift Card,Delivered,TRK30654048,2,FREESHIP,Referral,$370.85
ORD201034,11/3/2025,C84524,Printer,4,$517.98,766 Main St,Cash,Cancelled,TRK76751888,8,,Facebook,"$2,071.92"
ORD201035,11/4/2025,C70315,Laptop,4,$506.11,911 Main St,Cash,Cancelled,TRK97732085,5,SAVE10,Referral,"$2,024.44"
ORD201036,11/5/2025,C98278,Phone,3,$413.83,552 Main St,Gift Card,Shipped,TRK49684737,8,SAVE10,Facebook,"$1,241.49"
ORD201037,11/6/2025,C32347,Printer,1,$249.81,408 Main St,Cash,Pending,TRK54073964,1,,Google,$249.81
ORD201038,11/7/2025,C77961,Tablet,3,$362.53,422 Main St,Debit Card,Returned,TRK28969024,5,WINTER15,Facebook,"$1,087.59"
ORD201039,11/8/2025,C49137,Desk,2,$299.23,177 Main St,Credit Card,Cancelled,TRK79362428,2,FREESHIP,Instagram,$598.46
ORD201040,11/9/2025,C13169,Tablet,1,$536.07,932 Main St,Debit Card,Delivered,TRK66288666,5,WINTER15,Google,$536.07
ORD201041,11/10/2025,C21167,Monitor,4,$558.90,948 Main St,Gift Card,Shipped,TRK97737564,9,WINTER15,Google,"$2,235.60"
ORD201042,11/11/2025,C59724,Tablet,2,$409.75,414 Main St,Debit Card,Shipped,TRK67878272,2,,Facebook,$819.50
ORD201043,11/12/2025,C43965,Tablet,2,$179.96,675 Main St,Gift Card,Shipped,TRK94346739,5,FREESHIP,Instagram,$359.92
ORD201044,11/13/2025,C63018,Printer,1,$38.49,215 Main St,Credit Card,Delivered,TRK52335337,4,,Referral,$38.49
ORD201045,11/14/2025,C11893,Laptop,5,$316.40,671 Main St,Gift Card,Returned,TRK72012758,7,WINTER15,Email,"$1,582.00"
ORD201046,11/15/2025,C85421,Tablet,3,$547.15,466 Main St,Online,Shipped,TRK16524006,4,WINTER15,Instagram,"$1,641.45"
ORD201047,11/16/2025,C81726,Chair,4,$540.34,394 Main St,Gift Card,Shipped,TRK69872994,6,,Referral,"$2,161.36"
ORD201048,11/17/2025,C57601,Monitor,4,$73.65,889 Main St,Debit Card,Shipped,TRK21153699,9,,Google,$294.60
ORD201049,11/18/2025,C60575,Desk,5,$391.86,587 Main St,Credit Card,Shipped,TRK44468232,6,,Instagram,"$1,959.30"
ORD201050,11/19/2025,C70659,Laptop,5,$69.70,722 Main St,Online,Returned,TRK49663597,9,FREESHIP,Instagram,$348.50
ORD201051,11/20/2025,C35043,Monitor,5,$26.43,820 Main St,Gift Card,Shipped,TRK65097450,5,WINTER15,Facebook,$132.15
ORD201052,11/21/2025,C12301,Tablet,1,$531.74,493 Main St,Online,Shipped,TRK25145796,1,SAVE10,Google,$531.74
ORD201053,11/22/2025,C32798,Phone,2,$496.62,679 Main St,Online,Pending,TRK37375451,2,WINTER15,Instagram,$993.24
ORD201054,11/23/2025,C42949,Printer,1,$660.66,447 Main St,Debit Card,Delivered,TRK46415143,3,WINTER15,Instagram,$660.66
ORD201055,11/24/2025,C10787,Monitor,4,$274.82,932 Main St,Debit Card,Delivered,TRK91512567,9,SAVE10,Email,"$1,099.28"
ORD201056,11/25/2025,C26152,Phone,2,$486.35,790 Main St,Online,Pending,TRK49382455,6,WINTER15,Referral,$972.70
ORD201057,11/26/2025,C46210,Laptop,3,$428.88,535 Main St,Debit Card,Shipped,TRK81611937,3,FREESHIP,Facebook,"$1,286.64"
ORD201058,11/27/2025,C32943,Desk,2,$412.14,127 Main St,Credit Card,Returned,TRK26949106,2,WINTER15,Instagram,$824.28
ORD201059,11/28/2025,C73629,Desk,1,$265.64,601 Main St,Credit Card,Returned,TRK11492924,3,WINTER15,Instagram,$265.64
ORD201060,11/29/2025,C38024,Tablet,2,$273.43,824 Main St,Cash,Shipped,TRK93370912,7,FREESHIP,Referral,$546.86
ORD201061,11/30/2025,C25445,Laptop,5,$131.70,830 Main St,Cash,Shipped,TRK12402431,8,,Google,$658.50
ORD201062,12/1/2025,C13501,Chair,5,$85.52,301 Main St,Gift Card,Cancelled,TRK65149372,5,FREESHIP,Facebook,$427.60
ORD201063,12/2/2025,C42108,Desk,2,$320.68,336 Main St,Credit Card,Shipped,TRK58407918,5,FREESHIP,Referral,$641.36
ORD201064,12/3/2025,C32121,Laptop,4,$198.81,654 Main St,Cash,Returned,TRK96074264,9,SAVE10,Referral,$795.24
ORD201065,12/4/2025,C47778,Printer,5,$666.80,488 Main St,Debit Card,Delivered,TRK79504329,7,SAVE10,Referral,"$3,334.00"
ORD201066,12/5/2025,C10791,Desk,1,$355.09,674 Main St,Debit Card,Cancelled,TRK20321248,5,,Instagram,$355.09
ORD201067,12/6/2025,C78959,Phone,2,$316.20,384 Main St,Online,Returned,TRK37426359,2,SAVE10,Instagram,$632.40
ORD201068,12/7/2025,C29914,Laptop,1,$133.39,469 Main St,Debit Card,Shipped,TRK22073506,2,,Referral,$133.39
ORD201069,12/8/2025,C70506,Monitor,1,$454.23,255 Main St,Gift Card,Returned,TRK12518384,3,,Facebook,$454.23
ORD201070,12/9/2025,C46873,Desk,4,$491.29,496 Main St,Debit Card,Pending,TRK10926575,6,,Email,"$1,965.16"
ORD201071,12/10/2025,C94037,Phone,2,$255.14,216 Main St,Cash,Shipped,TRK47536985,2,SAVE10,Google,$510.28
ORD201072,12/11/2025,C88644,Monitor,1,$392.61,977 Main St,Gift Card,Cancelled,TRK14900878,4,,Referral,$392.61
ORD201073,12/12/2025,C69471,Tablet,4,$362.06,294 Main St,Debit Card,Returned,TRK11107152,4,,Facebook,"$1,448.24"
ORD201074,12/13/2025,C21437,Phone,1,$222.73,120 Main St,Online,Returned,TRK81624772,4,WINTER15,Google,$222.73
ORD201075,12/14/2025,C40949,Monitor,2,$552.63,609 Main St,Debit Card,Delivered,TRK43066749,7,,Instagram,"$1,105.26"
ORD201076,12/15/2025,C99116,Laptop,4,$686.61,176 Main St,Cash,Shipped,TRK52711973,6,SAVE10,Referral,"$2,746.44"
ORD201077,12/16/2025,C57861,Printer,3,$305.16,115 Main St,Credit Card,Cancelled,TRK47775217,8,WINTER15,Referral,$915.48
ORD201078,12/17/2025,C62627,Desk,1,$41.09,881 Main St,Online,Returned,TRK90060232,4,,Email,$41.09
ORD201079,12/18/2025,C89979,Phone,5,$634.00,144 Main St,Gift Card,Delivered,TRK99055909,8,,Email,"$3,170.00"
ORD201080,12/19/2025,C70613,Laptop,5,$464.74,438 Main St,Gift Card,Delivered,TRK33140293,7,FREESHIP,Referral,"$2,323.70"
ORD201081,12/20/2025,C55636,Monitor,4,$425.60,494 Main St,Credit Card,Pending,TRK85897054,5,SAVE10,Google,"$1,702.40"
ORD201082,12/21/2025,C96595,Chair,3,$573.22,177 Main St,Debit Card,Pending,TRK59779174,5,SAVE10,Email,"$1,719.66"
ORD201083,12/22/2025,C68508,Chair,1,$123.28,895 Main St,Credit Card,Delivered,TRK98960285,3,WINTER15,Email,$123.28
ORD201084,12/23/2025,C45175,Phone,1,$70.82,128 Main St,Gift Card,Pending,TRK41792296,1,WINTER15,Instagram,$70.82
ORD201085,12/24/2025,C28049,Printer,2,$646.69,404 Main St,Debit Card,Shipped,TRK91426444,7,WINTER15,Instagram,"$1,293.38"
ORD201086,12/25/2025,C46967,Tablet,2,$513.42,401 Main St,Online,Pending,TRK91439791,5,SAVE10,Instagram,"$1,026.84"
ORD201087,12/26/2025,C84134,Laptop,4,$693.07,530 Main St,Online,Shipped,TRK48659380,8,WINTER15,Instagram,"$2,772.28"
ORD201088,12/27/2025,C49831,Desk,3,$491.43,213 Main St,Gift Card,Shipped,TRK21232601,6,,Instagram,"$1,474.29"
ORD201089,12/28/2025,C13324,Tablet,2,$599.74,440 Main St,Gift Card,Shipped,TRK66967997,2,,Instagram,"$1,199.48"
ORD201090,12/29/2025,C61225,Monitor,2,$650.25,996 Main St,Gift Card,Returned,TRK37022954,6,,Instagram,"$1,300.50"
ORD201091,12/30/2025,C16400,Laptop,3,$209.48,123 Main St,Debit Card,Pending,TRK57771859,4,WINTER15,Email,$628.44
ORD201092,12/31/2025,C38642,Laptop,5,$209.20,930 Main St,Debit Card,Delivered,TRK47744396,6,FREESHIP,Email,"$1,046.00"
ORD201093,1/1/2026,C86773,Phone,4,$197.36,557 Main St,Gift Card,Returned,TRK22612240,9,SAVE10,Instagram,$789.44
ORD201094,1/2/2026,C66093,Printer,4,$648.91,615 Main St,Credit Card,Shipped,TRK54950785,6,SAVE10,Instagram,"$2,595.64"
ORD201095,1/3/2026,C33051,Phone,2,$441.54,397 Main St,Online,Delivered,TRK92929755,2,,Email,$883.08
ORD201096,1/4/2026,C18169,Tablet,2,$464.92,782 Main St,Debit Card,Returned,TRK49482923,2,WINTER15,Facebook,$929.84
ORD201097,1/5/2026,C81370,Monitor,5,$506.45,344 Main St,Gift Card,Shipped,TRK99682998,7,,Google,"$2,532.25"
ORD201098,1/6/2026,C91103,Monitor,4,$255.86,155 Main St,Credit Card,Delivered,TRK91653000,7,FREESHIP,Email,"$1,023.44"
ORD201099,1/7/2026,C21953,Laptop,2,$125.23,272 Main St,Cash,Cancelled,TRK60774796,3,WINTER15,Email,$250.46
ORD201100,1/8/2026,C15146,Laptop,5,$38.11,428 Main St,Debit Card,Cancelled,TRK79790530,6,SAVE10,Instagram,$190.55
ORD201101,1/9/2026,C43546,Monitor,3,$161.97,904 Main St,Cash,Pending,TRK85871121,4,,Email,$485.91
ORD201102,1/10/2026,C98474,Chair,4,$347.17,997 Main St,Debit Card,Shipped,TRK86192984,8,,Instagram,"$1,388.68"
ORD201103,1/11/2026,C90292,Laptop,4,$276.32,129 Main St,Online,Delivered,TRK26270357,5,,Google,"$1,105.28"
ORD201104,1/12/2026,C17075,Tablet,4,$314.76,850 Main St,Online,Shipped,TRK63547510,8,FREESHIP,Instagram,"$1,259.04"
ORD201105,1/13/2026,C12487,Tablet,3,$475.69,884 Main St,Gift Card,Cancelled,TRK23324770,3,SAVE10,Google,"$1,427.07"
ORD201106,1/14/2026,C34555,Chair,1,$372.80,903 Main St,Cash,Cancelled,TRK72859458,6,SAVE10,Facebook,$372.80
ORD201107,1/15/2026,C25110,Tablet,2,$63.21,282 Main St,Online,Cancelled,TRK80963328,4,WINTER15,Google,$126.42
ORD201108,1/16/2026,C35136,Laptop,1,$634.94,462 Main St,Online,Cancelled,TRK49753703,5,SAVE10,Instagram,$634.94
ORD201109,1/17/2026,C62277,Printer,4,$77.47,474 Main St,Gift Card,Returned,TRK32026174,7,SAVE10,Instagram,$309.88
ORD201110,1/18/2026,C12472,Chair,3,$84.31,912 Main St,Credit Card,Shipped,TRK36103184,3,FREESHIP,Email,$252.93
ORD201111,1/19/2026,C24047,Monitor,4,$234.45,362 Main St,Online,Cancelled,TRK91338580,9,WINTER15,Instagram,$937.80
ORD201112,1/20/2026,C76929,Desk,1,$356.81,563 Main St,Online,Delivered,TRK80694400,1,,Instagram,$356.81
ORD201113,1/21/2026,C52914,Desk,4,$209.99,168 Main St,Cash,Delivered,TRK80819053,8,,Google,$839.96
ORD201114,1/22/2026,C55164,Tablet,3,$659.88,609 Main St,Gift Card,Cancelled,TRK79610967,3,,Google,"$1,979.64"
ORD201115,1/23/2026,C70426,Laptop,2,$336.32,562 Main St,Online,Returned,TRK89687816,3,WINTER15,Google,$672.64
ORD201116,1/24/2026,C69149,Printer,2,$531.49,562 Main St,Credit Card,Delivered,TRK61265132,7,WINTER15,Facebook,"$1,062.98"
ORD201117,1/25/2026,C78684,Chair,3,$588.44,858 Main St,Gift Card,Shipped,TRK95779073,8,,Google,"$1,765.32"
ORD201118,1/26/2026,C58168,Phone,3,$251.48,359 Main St,Credit Card,Returned,TRK99102265,4,FREESHIP,Email,$754.44
ORD201119,1/27/2026,C99024,Laptop,1,$684.65,250 Main St,Credit Card,Delivered,TRK24675988,1,,Email,$684.65
ORD201120,1/28/2026,C22919,Tablet,1,$195.86,267 Main St,Online,Pending,TRK82416295,3,FREESHIP,Facebook,$195.86
ORD201121,1/29/2026,C98354,Phone,3,$50.34,393 Main St,Gift Card,Returned,TRK43070888,3,,Instagram,$151.02
ORD201122,1/30/2026,C38840,Monitor,5,$678.19,766 Main St,Online,Returned,TRK32496970,8,WINTER15,Facebook,"$3,390.95"
ORD201123,1/31/2026,C68936,Tablet,3,$554.25,843 Main St,Debit Card,Shipped,TRK73163634,6,,Referral,"$1,662.75"
ORD201124,2/1/2026,C33744,Chair,4,$576.87,888 Main St,Gift Card,Returned,TRK40245983,5,FREESHIP,Instagram,"$2,307.48"
ORD201125,2/2/2026,C23555,Desk,4,$408.36,156 Main St,Gift Card,Cancelled,TRK67210247,4,SAVE10,Referral,"$1,633.44"
ORD201126,2/3/2026,C34337,Phone,5,$190.11,325 Main St,Cash,Delivered,TRK36195559,7,SAVE10,Google,$950.55
ORD201127,2/4/2026,C69396,Printer,3,$602.75,920 Main St,Credit Card,Shipped,TRK33155049,6,WINTER15,Email,"$1,808.25"
ORD201128,2/5/2026,C49198,Monitor,3,$646.79,447 Main St,Cash,Cancelled,TRK10883354,5,FREESHIP,Google,"$1,940.37"
ORD201129,2/6/2026,C43911,Chair,4,$418.71,239 Main St,Cash,Pending,TRK37495481,8,FREESHIP,Instagram,"$1,674.84"
ORD201130,2/7/2026,C24347,Laptop,2,$323.45,533 Main St,Credit Card,Returned,TRK27233265,5,WINTER15,Instagram,$646.90
ORD201131,2/8/2026,C21043,Phone,1,$694.50,195 Main St,Credit Card,Pending,TRK41691086,3,SAVE10,Facebook,$694.50
ORD201132,2/9/2026,C58858,Chair,2,$337.32,948 Main St,Credit Card,Cancelled,TRK30406357,4,WINTER15,Email,$674.64
ORD201133,2/10/2026,C20670,Printer,2,$467.91,432 Main St,Gift Card,Returned,TRK76731303,5,WINTER15,Facebook,$935.82
ORD201134,2/11/2026,C90993,Desk,4,$38.28,950 Main St,Debit Card,Cancelled,TRK53964711,4,SAVE10,Facebook,$153.12
ORD201135,2/12/2026,C11473,Printer,2,$73.41,562 Main St,Online,Shipped,TRK97793275,2,WINTER15,Google,$146.82
ORD201136,2/13/2026,C71899,Tablet,3,$668.33,799 Main St,Gift Card,Pending,TRK34856025,4,WINTER15,Facebook,"$2,004.99"
ORD201137,2/14/2026,C48577,Printer,4,$410.21,841 Main St,Cash,Pending,TRK59911645,5,,Instagram,"$1,640.84"
ORD201138,2/15/2026,C13100,Desk,4,$294.41,188 Main St,Debit Card,Pending,TRK55565668,4,FREESHIP,Instagram,"$1,177.64"
ORD201139,2/16/2026,C70659,Chair,3,$501.82,568 Main St,Gift Card,Cancelled,TRK28290825,4,,Email,"$1,505.46"
ORD201140,2/17/2026,C49838,Printer,2,$552.83,904 Main St,Credit Card,Cancelled,TRK38297718,3,,Referral,"$1,105.66"
ORD201141,2/18/2026,C11998,Chair,3,$498.66,382 Main St,Cash,Cancelled,TRK26707221,6,,Email,"$1,495.98"
ORD201142,2/19/2026,C23405,Phone,4,$695.10,484 Main St,Debit Card,Returned,TRK83678708,8,,Email,"$2,780.40"
ORD201143,2/20/2026,C41132,Chair,1,$381.61,114 Main St,Debit Card,Pending,TRK51040137,5,,Email,$381.61
ORD201144,2/21/2026,C88463,Desk,5,$507.94,292 Main St,Online,Cancelled,TRK88749996,9,FREESHIP,Facebook,"$2,539.70"
ORD201145,2/22/2026,C28152,Desk,3,$571.53,821 Main St,Debit Card,Delivered,TRK59642814,6,SAVE10,Facebook,"$1,714.59"
ORD201146,2/23/2026,C36383,Monitor,5,$421.44,286 Main St,Cash,Pending,TRK93336357,5,FREESHIP,Instagram,"$2,107.20"
ORD201147,2/24/2026,C19759,Chair,2,$588.30,234 Main St,Online,Pending,TRK22515454,2,SAVE10,Email,"$1,176.60"
ORD201148,2/25/2026,C54886,Phone,1,$355.15,442 Main St,Cash,Returned,TRK66241930,2,FREESHIP,Email,$355.15
ORD201149,2/26/2026,C27305,Chair,2,$695.29,957 Main St,Credit Card,Pending,TRK28789916,6,SAVE10,Instagram,"$1,390.58"
ORD201150,2/27/2026,C17921,Desk,4,$302.65,119 Main St,Credit Card,Cancelled,TRK79291524,8,,Referral,"$1,210.60"
ORD201151,2/28/2026,C94381,Chair,2,$608.04,962 Main St,Cash,Cancelled,TRK69804304,4,,Google,"$1,216.08"
ORD201152,3/1/2026,C25162,Tablet,2,$344.18,533 Main St,Credit Card,Shipped,TRK42183078,7,,Referral,$688.36
ORD201153,3/2/2026,C98317,Monitor,4,$696.71,276 Main St,Debit Card,Shipped,TRK37172138,4,SAVE10,Instagram,"$2,786.84"
ORD201154,3/3/2026,C53631,Monitor,3,$198.63,593 Main St,Cash,Pending,TRK67589167,8,FREESHIP,Instagram,$595.89
ORD201155,3/4/2026,C41478,Printer,4,$534.57,667 Main St,Credit Card,Delivered,TRK62068126,6,,Facebook,"$2,138.28"
ORD201156,3/5/2026,C20512,Laptop,4,$690.78,980 Main St,Credit Card,Shipped,TRK98234737,9,FREESHIP,Referral,"$2,763.12"
ORD201157,3/6/2026,C25841,Monitor,3,$301.55,242 Main St,Debit Card,Delivered,TRK21451375,5,SAVE10,Google,$904.65
ORD201158,3/7/2026,C82781,Monitor,4,$27.42,661 Main St,Debit Card,Pending,TRK20605418,4,,Referral,$109.68
ORD201159,3/8/2026,C66112,Desk,4,$466.70,874 Main St,Debit Card,Returned,TRK60955607,8,SAVE10,Instagram,"$1,866.80"
ORD201160,3/9/2026,C40466,Desk,1,$541.64,449 Main St,Debit Card,Shipped,TRK70255168,5,WINTER15,Email,$541.64
ORD201161,3/10/2026,C32570,Phone,1,$11.39,826 Main St,Cash,Cancelled,TRK35969968,6,WINTER15,Email,$11.39
ORD201162,3/11/2026,C29405,Phone,2,$224.37,251 Main St,Debit Card,Delivered,TRK33125798,3,WINTER15,Referral,$448.74
ORD201163,3/12/2026,C30643,Laptop,3,$306.29,966 Main St,Credit Card,Returned,TRK19477485,7,WINTER15,Instagram,$918.87
ORD201164,3/13/2026,C65890,Tablet,5,$315.57,340 Main St,Debit Card,Delivered,TRK64530489,6,,Email,"$1,577.85"
ORD201165,3/14/2026,C36992,Chair,3,$223.79,617 Main St,Debit Card,Pending,TRK63460217,3,WINTER15,Google,$671.37
ORD201166,3/15/2026,C95568,Chair,3,$324.47,971 Main St,Cash,Delivered,TRK37075292,4,FREESHIP,Email,$973.41
ORD201167,3/16/2026,C17966,Printer,2,$92.87,360 Main St,Credit Card,Pending,TRK31169396,5,WINTER15,Facebook,$185.74
ORD201168,3/17/2026,C89559,Laptop,2,$331.42,297 Main St,Credit Card,Delivered,TRK82838108,6,SAVE10,Google,$662.84
ORD201169,3/18/2026,C15849,Chair,1,$525.43,643 Main St,Cash,Cancelled,TRK26794546,2,FREESHIP,Instagram,$525.43
ORD201170,3/19/2026,C94257,Printer,2,$697.19,762 Main St,Cash,Returned,TRK40220743,7,SAVE10,Email,"$1,394.38"
ORD201171,3/20/2026,C39911,Phone,4,$518.40,699 Main St,Credit Card,Delivered,TRK80431998,7,,Facebook,"$2,073.60"
ORD201172,3/21/2026,C28828,Desk,3,$131.96,745 Main St,Credit Card,Pending,TRK32550359,8,FREESHIP,Instagram,$395.88
ORD201173,3/22/2026,C82921,Monitor,1,$208.36,703 Main St,Online,Shipped,TRK31079911,4,WINTER15,Email,$208.36
ORD201174,3/23/2026,C50159,Printer,3,$222.34,105 Main St,Credit Card,Returned,TRK53737452,5,FREESHIP,Email,$667.02
ORD201175,3/24/2026,C62512,Printer,3,$91.74,368 Main St,Debit Card,Returned,TRK24139954,8,WINTER15,Referral,$275.22
ORD201176,3/25/2026,C39260,Tablet,2,$213.83,374 Main St,Debit Card,Cancelled,TRK55587314,2,SAVE10,Email,$427.66
ORD201177,3/26/2026,C23917,Printer,1,$127.55,433 Main St,Cash,Shipped,TRK44434536,3,FREESHIP,Referral,$127.55
ORD201178,3/27/2026,C65107,Monitor,1,$70.24,456 Main St,Credit Card,Cancelled,TRK10261578,4,WINTER15,Google,$70.24
ORD201179,3/28/2026,C84630,Laptop,5,$518.55,907 Main St,Credit Card,Cancelled,TRK48054997,6,FREESHIP,Instagram,"$2,592.75"
ORD201180,3/29/2026,C42235,Chair,4,$298.36,722 Main St,Debit Card,Pending,TRK49379882,8,FREESHIP,Google,"$1,193.44"
ORD201181,3/30/2026,C70246,Desk,3,$158.74,293 Main St,Online,Pending,TRK45708320,7,SAVE10,Instagram,$476.22
ORD201182,3/31/2026,C18473,Chair,2,$420.29,700 Main St,Gift Card,Returned,TRK97834202,3,WINTER15,Google,$840.58
ORD201183,4/1/2026,C12607,Desk,1,$281.52,460 Main St,Gift Card,Shipped,TRK83653396,6,,Referral,$281.52
ORD201184,4/2/2026,C10222,Laptop,1,$204.08,979 Main St,Gift Card,Returned,TRK86297895,4,SAVE10,Google,$204.08
ORD201185,4/3/2026,C77344,Chair,1,$343.31,777 Main St,Gift Card,Returned,TRK20605055,6,WINTER15,Google,$343.31
ORD201186,4/4/2026,C65497,Monitor,1,$163.32,676 Main St,Cash,Shipped,TRK83702761,6,WINTER15,Facebook,$163.32
ORD201187,4/5/2026,C26340,Desk,2,$184.60,562 Main St,Gift Card,Delivered,TRK59962703,7,WINTER15,Email,$369.20
ORD201188,4/6/2026,C75619,Printer,2,$371.29,924 Main St,Gift Card,Shipped,TRK23086941,5,,Facebook,$742.58
ORD201189,4/7/2026,C96136,Tablet,5,$389.22,149 Main St,Cash,Cancelled,TRK60856682,7,FREESHIP,Referral,"$1,946.10"
ORD201190,4/8/2026,C46886,Desk,3,$616.39,754 Main St,Credit Card,Shipped,TRK82791646,6,WINTER15,Instagram,"$1,849.17"
ORD201191,4/9/2026,C44148,Desk,4,$376.43,809 Main St,Gift Card,Pending,TRK67872709,5,,Instagram,"$1,505.72"
ORD201192,4/10/2026,C72007,Chair,3,$432.85,999 Main St,Online,Pending,TRK16240916,4,FREESHIP,Instagram,"$1,298.55"
ORD201193,4/11/2026,C45104,Tablet,1,$687.89,348 Main St,Cash,Returned,TRK38559816,1,FREESHIP,Email,$687.89
ORD201194,4/12/2026,C29885,Printer,3,$189.44,725 Main St,Cash,Pending,TRK62067865,4,FREESHIP,Email,$568.32
ORD201195,4/13/2026,C21126,Desk,1,$107.04,392 Main St,Credit Card,Cancelled,TRK38009181,6,,Google,$107.04
ORD201196,4/14/2026,C20095,Monitor,2,$662.53,778 Main St,Online,Cancelled,TRK69207593,5,FREESHIP,Facebook,"$1,325.06"
ORD201197,4/15/2026,C79674,Tablet,2,$436.84,275 Main St,Online,Delivered,TRK88039356,2,WINTER15,Instagram,$873.68
ORD201198,4/16/2026,C64753,Chair,4,$262.52,509 Main St,Debit Card,Cancelled,TRK71683331,4,SAVE10,Instagram,"$1,050.08"
ORD201199,4/17/2026,C57502,Tablet,4,$560.58,201 Main St,Gift Card,Returned,TRK51116746,6,,Referral,"$2,242.32"
